external_id,status,name,address,notes
P-07285,assigned,"Lidya Purwanti","Gg. Ters. Pasir Koja No. 978, Metro 19139, Sumut","Generated Static Data"
P-07286,assigned,"Latika Usamah","Jln. Yos Sudarso No. 354, Tual 28951, Papua","Generated Static Data"
P-07287,assigned,"Zamira Jasmin Mulyani","Gg. S. Parman No. 401, Padangpanjang 85653, Sumbar","Generated Static Data"
P-07288,assigned,"Puji Wastuti","Jr. M.T. Haryono No. 106, Ternate 73718, Sulut","Generated Static Data"
P-07289,assigned,"Sari Violet Mayasari","Jln. Pelajar Pejuang 45 No. 516, Jayapura 56128, Sultra","Generated Static Data"
P-07290,assigned,"Jamal Marbun","Jln. Padang No. 266, Palangka Raya 31996, Jabar","Generated Static Data"
P-07291,assigned,"Yunita Hastuti","Dk. Bagonwoto  No. 106, Cilegon 55629, Kaltara","Generated Static Data"
P-07292,assigned,"Hani Haryanti","Gg. Batako No. 758, Bandar Lampung 88647, Maluku","Generated Static Data"
P-07293,assigned,"Taufik Latupono","Psr. Banceng Pondok No. 429, Manado 94865, Bali","Generated Static Data"
P-07294,assigned,"Cahyanto Thamrin S.Pt","Dk. Bayam No. 821, Bima 30407, Jabar","Generated Static Data"
P-07295,assigned,"Aisyah Astuti","Jr. Yoga No. 30, Bengkulu 55885, DIY","Generated Static Data"
P-07296,assigned,"Warsita Waluyo","Kpg. Ters. Pasir Koja No. 803, Palembang 95655, Kalbar","Generated Static Data"
P-07297,assigned,"Vicky Padma Uyainah","Ki. Jayawijaya No. 462, Tanjung Pinang 89396, NTB","Generated Static Data"
P-07298,assigned,"Aris Bakianto Mandala","Psr. Karel S. Tubun No. 502, Dumai 64287, Banten","Generated Static Data"
P-07299,assigned,"Halim Tamba","Gg. Otto No. 368, Administrasi Jakarta Selatan 37038, DKI","Generated Static Data"
P-07300,assigned,"Bala Warta Suwarno S.Farm","Ki. Lembong No. 523, Batam 21124, Malut","Generated Static Data"
P-07301,assigned,"Puji Farida","Jln. Karel S. Tubun No. 471, Cirebon 31826, DIY","Generated Static Data"
P-07302,assigned,"Tania Purnawati","Ki. Dewi Sartika No. 6, Administrasi Jakarta Selatan 53209, NTB","Generated Static Data"
P-07303,assigned,"Dinda Uyainah S.I.Kom","Jr. Diponegoro No. 528, Tomohon 62083, Kepri","Generated Static Data"
P-07304,assigned,"Saiful Jati Samosir M.Pd","Ki. Kartini No. 608, Administrasi Jakarta Timur 44072, Sumsel","Generated Static Data"
P-07305,assigned,"Hasna Ami Usamah S.E.","Ds. Labu No. 15, Malang 31979, Sumbar","Generated Static Data"
P-07306,assigned,"Eko Pradipta","Kpg. Antapani Lama No. 812, Tasikmalaya 23718, Sumsel","Generated Static Data"
P-07307,assigned,"Emil Habibi","Dk. Pasirkoja No. 8, Pariaman 72738, Sultra","Generated Static Data"
P-07308,assigned,"Yance Rahmawati","Ki. Peta No. 219, Banjarbaru 95407, Bali","Generated Static Data"
P-07309,assigned,"Jasmani Pradana","Ds. Dr. Junjunan No. 934, Lubuklinggau 82817, Gorontalo","Generated Static Data"
P-07310,assigned,"Ika Halimah","Dk. Flores No. 243, Palangka Raya 36114, Bengkulu","Generated Static Data"
P-07311,assigned,"Fitria Zizi Pertiwi","Ki. S. Parman No. 825, Sukabumi 20738, Jateng","Generated Static Data"
P-07312,assigned,"Karja Siregar","Ds. Nanas No. 128, Tangerang Selatan 59364, Sulsel","Generated Static Data"
P-07313,assigned,"Wulan Laras Safitri S.Ked","Ds. Jakarta No. 10, Probolinggo 14203, Papua","Generated Static Data"
P-07314,assigned,"Artawan Aris Wibowo","Psr. Otto No. 714, Prabumulih 45127, Sulbar","Generated Static Data"
P-07315,assigned,"Nurul Sudiati","Dk. Kyai Mojo No. 336, Pontianak 12504, Jatim","Generated Static Data"
P-07316,assigned,"Maria Winarsih S.Pd","Gg. Arifin No. 521, Bukittinggi 50527, Babel","Generated Static Data"
P-07317,assigned,"Daru Hakim","Gg. Soekarno Hatta No. 772, Padangsidempuan 68118, Sumbar","Generated Static Data"
P-07318,assigned,"Galuh Widodo","Kpg. Sunaryo No. 791, Tanjung Pinang 79085, Sumut","Generated Static Data"
P-07319,assigned,"Oliva Suartini","Dk. Wora Wari No. 764, Padangsidempuan 47527, NTT","Generated Static Data"
P-07320,assigned,"Harjasa Utama","Gg. Bakau No. 155, Bandar Lampung 56606, NTT","Generated Static Data"
P-07321,assigned,"Yunita Usamah S.Pt","Jr. Mahakam No. 889, Bima 22550, Kaltim","Generated Static Data"
P-07322,assigned,"Irsad Sitompul","Jln. Kusmanto No. 105, Probolinggo 70340, Maluku","Generated Static Data"
P-07323,assigned,"Laras Anggraini","Ki. Antapani Lama No. 498, Ternate 62623, Bali","Generated Static Data"
P-07324,assigned,"Lala Sudiati","Psr. Rajawali Barat No. 818, Ambon 44203, Kepri","Generated Static Data"
P-07325,assigned,"Ajeng Yolanda","Ki. Ekonomi No. 156, Tarakan 69203, Pabar","Generated Static Data"
P-07326,assigned,"Dodo Pangestu S.Ked","Dk. Juanda No. 226, Administrasi Jakarta Pusat 98698, Sultra","Generated Static Data"
P-07327,assigned,"Elisa Rahmi Laksmiwati","Jr. Baik No. 515, Serang 84504, Kalsel","Generated Static Data"
P-07328,assigned,"Danang Gunarto","Ds. Tambak No. 632, Kotamobagu 55373, Sumut","Generated Static Data"
P-07329,assigned,"Jessica Natalia Nasyidah S.Psi","Ki. BKR No. 567, Bandar Lampung 67901, Sulteng","Generated Static Data"
P-07330,assigned,"Alambana Marpaung","Jln. Sutarjo No. 403, Pangkal Pinang 77864, Jatim","Generated Static Data"
P-07331,assigned,"Galang Upik Hutagalung M.Kom.","Gg. Sentot Alibasa No. 130, Bengkulu 89367, Kalbar","Generated Static Data"
P-07332,assigned,"Umi Cornelia Maryati M.TI.","Kpg. Bakau Griya Utama No. 42, Lhokseumawe 65546, Pabar","Generated Static Data"
P-07333,assigned,"Panji Marsudi Waskita S.Kom","Jr. Kalimantan No. 147, Surabaya 19981, Jabar","Generated Static Data"
P-07334,assigned,"Dimaz Mangunsong","Gg. Soekarno Hatta No. 915, Batam 91636, Kaltara","Generated Static Data"
P-07335,assigned,"Patricia Laras Wahyuni","Jln. Rumah Sakit No. 191, Cirebon 99955, DKI","Generated Static Data"
P-07336,assigned,"Irnanto Nababan","Ds. Sumpah Pemuda No. 110, Banda Aceh 82884, DKI","Generated Static Data"
P-07337,assigned,"Kasiyah Anggraini S.Farm","Gg. Dago No. 575, Batam 31339, Kalteng","Generated Static Data"
P-07338,assigned,"Iriana Padmasari M.Farm","Gg. Camar No. 653, Padangpanjang 48227, Sumsel","Generated Static Data"
P-07339,assigned,"Patricia Wulandari S.Gz","Kpg. Yap Tjwan Bing No. 77, Bitung 38462, Gorontalo","Generated Static Data"
P-07340,assigned,"Ivan Jono Samosir","Ki. Suryo No. 516, Tebing Tinggi 52595, Bengkulu","Generated Static Data"
P-07341,assigned,"Lamar Saefullah S.Pd","Psr. Wora Wari No. 877, Sabang 92388, DIY","Generated Static Data"
P-07342,assigned,"Cici Widiastuti","Jln. Bakit  No. 463, Kendari 60608, Bengkulu","Generated Static Data"
P-07343,assigned,"Lembah Wasita S.Pt","Gg. Sutoyo No. 534, Binjai 29631, Sumbar","Generated Static Data"
P-07344,assigned,"Candrakanta Tomi Marbun","Ds. Supono No. 972, Palembang 51341, Kepri","Generated Static Data"
P-07345,assigned,"Safina Susanti S.E.I","Jr. Dr. Junjunan No. 270, Bogor 99280, Sulsel","Generated Static Data"
P-07346,assigned,"Ayu Ellis Palastri","Dk. Bahagia No. 58, Tangerang Selatan 36768, Kepri","Generated Static Data"
P-07347,assigned,"Tirta Lanang Siregar S.Gz","Ki. Ir. H. Juanda No. 836, Cilegon 46809, Kalsel","Generated Static Data"
P-07348,assigned,"Iriana Wastuti","Dk. Sunaryo No. 624, Pangkal Pinang 33724, Babel","Generated Static Data"
P-07349,assigned,"Genta Endah Hassanah M.Farm","Psr. Rajawali No. 822, Palangka Raya 68505, Sulteng","Generated Static Data"
P-07350,assigned,"Eva Salwa Aryani M.TI.","Ki. Mahakam No. 924, Malang 47208, Jateng","Generated Static Data"
P-07351,assigned,"Cagak Ibun Sitompul S.E.I","Jr. Jagakarsa No. 809, Samarinda 75294, Jabar","Generated Static Data"
P-07352,assigned,"Alambana Wira Megantara S.E.I","Ki. Madiun No. 548, Payakumbuh 17507, Sulut","Generated Static Data"
P-07353,assigned,"Dalima Purwanti","Ds. Sutan Syahrir No. 18, Administrasi Jakarta Barat 94466, Gorontalo","Generated Static Data"
P-07354,assigned,"Latika Ida Puspita S.T.","Gg. Wora Wari No. 429, Bima 81770, Aceh","Generated Static Data"
P-07355,assigned,"Nova Winarsih","Ds. Jambu No. 640, Tanjungbalai 47723, NTB","Generated Static Data"
P-07356,assigned,"Ira Pudjiastuti","Jln. Gremet No. 608, Metro 95662, Jabar","Generated Static Data"
P-07357,assigned,"Rahmat Caket Hakim","Ki. Jamika No. 499, Administrasi Jakarta Utara 94009, Sulteng","Generated Static Data"
P-07358,assigned,"Oliva Puspasari","Gg. Abang No. 225, Batu 82584, Malut","Generated Static Data"
P-07359,assigned,"Nilam Pratiwi","Dk. Baing No. 334, Administrasi Jakarta Selatan 79246, Lampung","Generated Static Data"
P-07360,assigned,"Tri Galak Wijaya","Ds. Kartini No. 143, Pasuruan 70777, Gorontalo","Generated Static Data"
P-07361,assigned,"Hafshah Bella Zulaika","Jln. W.R. Supratman No. 135, Payakumbuh 88836, Kalbar","Generated Static Data"
P-07362,assigned,"Cagak Habibi","Ki. Muwardi No. 795, Administrasi Jakarta Utara 55874, Sulut","Generated Static Data"
P-07363,assigned,"Tina Pertiwi","Kpg. Reksoninten No. 316, Kediri 37348, NTB","Generated Static Data"
P-07364,assigned,"Gamani Kurniawan","Ki. Sunaryo No. 761, Singkawang 68379, Maluku","Generated Static Data"
P-07365,assigned,"Lintang Zulaika","Ki. Achmad No. 900, Bau-Bau 72181, Riau","Generated Static Data"
P-07366,assigned,"Kemal Permadi M.Pd","Gg. Kebangkitan Nasional No. 957, Magelang 52894, NTB","Generated Static Data"
P-07367,assigned,"Luthfi Hutapea","Jr. Orang No. 372, Bandung 66354, Kaltara","Generated Static Data"
P-07368,assigned,"Ratna Hartati M.Pd","Jln. Samanhudi No. 98, Depok 18572, Aceh","Generated Static Data"
P-07369,assigned,"Yunita Yuniar M.Ak","Ds. Lada No. 649, Padangsidempuan 39945, Kalsel","Generated Static Data"
P-07370,assigned,"Mila Lidya Hartati","Jln. Padang No. 112, Tanjung Pinang 82850, Papua","Generated Static Data"
P-07371,assigned,"Nalar Heru Tampubolon S.Gz","Ki. Bhayangkara No. 168, Pekanbaru 61126, Kalteng","Generated Static Data"
P-07372,assigned,"Putu Waskita S.Farm","Kpg. Sukabumi No. 760, Bitung 15988, Pabar","Generated Static Data"
P-07373,assigned,"Kartika Melani","Kpg. Padma No. 385, Denpasar 71049, Bengkulu","Generated Static Data"
P-07374,assigned,"Dwi Utama","Ki. Hayam Wuruk No. 506, Madiun 18008, Kalteng","Generated Static Data"
P-07375,assigned,"Titi Melani","Ds. Bakau Griya Utama No. 768, Palu 33883, Jatim","Generated Static Data"
P-07376,assigned,"Yono Tampubolon","Dk. Perintis Kemerdekaan No. 684, Metro 45938, Gorontalo","Generated Static Data"
P-07377,assigned,"Julia Yuniar S.Pt","Dk. Baranang No. 699, Sorong 13379, DIY","Generated Static Data"
P-07378,assigned,"Tasnim Karna Narpati M.Ak","Dk. Muwardi No. 446, Tasikmalaya 66188, Papua","Generated Static Data"
P-07379,assigned,"Bahuwirya Nugroho","Jr. Fajar No. 994, Palopo 61156, Bali","Generated Static Data"
P-07380,assigned,"Harjaya Wacana M.Ak","Psr. Pattimura No. 721, Gorontalo 50151, Jatim","Generated Static Data"
P-07381,assigned,"Dipa Irawan","Psr. Yos No. 627, Padang 25834, Maluku","Generated Static Data"
P-07382,assigned,"Almira Uyainah M.TI.","Jln. Bakin No. 602, Pangkal Pinang 12265, Jatim","Generated Static Data"
P-07383,assigned,"Paramita Fathonah Lestari","Gg. Lembong No. 982, Banda Aceh 54570, Banten","Generated Static Data"
P-07384,assigned,"Latif Simbolon","Kpg. Ters. Buah Batu No. 457, Padang 61840, Kalbar","Generated Static Data"
P-07385,assigned,"Embuh Wasita M.Kom.","Gg. Bara No. 575, Gunungsitoli 54887, Kalsel","Generated Static Data"
P-07386,assigned,"Balangga Winarno","Gg. Mulyadi No. 475, Ambon 52468, Sumsel","Generated Static Data"
P-07387,assigned,"Alika Yuniar","Gg. Camar No. 196, Gunungsitoli 92614, Pabar","Generated Static Data"
P-07388,assigned,"Sari Uyainah","Ki. Dipatiukur No. 351, Sabang 81328, Kalteng","Generated Static Data"
P-07389,assigned,"Michelle Janet Melani S.Sos","Kpg. Sentot Alibasa No. 732, Administrasi Jakarta Selatan 27250, Sumbar","Generated Static Data"
P-07390,assigned,"Mumpuni Edison Mandala M.Pd","Jr. Jagakarsa No. 602, Surakarta 63296, Pabar","Generated Static Data"
P-07391,assigned,"Virman Budiyanto S.Farm","Ki. Otto No. 999, Cilegon 99787, Papua","Generated Static Data"
P-07392,assigned,"Shakila Ratih Mandasari S.Gz","Dk. Kebonjati No. 581, Jambi 67364, Kalteng","Generated Static Data"
P-07393,assigned,"Digdaya Saiful Napitupulu","Gg. Cikapayang No. 568, Pariaman 91245, NTB","Generated Static Data"
P-07394,assigned,"Nadine Puji Mandasari","Psr. Dago No. 993, Payakumbuh 35971, Pabar","Generated Static Data"
P-07395,assigned,"Rusman Pradipta","Kpg. Bahagia  No. 665, Sungai Penuh 22119, NTB","Generated Static Data"
P-07396,assigned,"Ghaliyati Maryati","Jr. Banceng Pondok No. 125, Medan 87008, NTB","Generated Static Data"
P-07397,assigned,"Cinthia Mardhiyah","Jln. Cikutra Barat No. 147, Tegal 95847, Sulsel","Generated Static Data"
P-07398,assigned,"Mutia Dina Wijayanti","Psr. Ciumbuleuit No. 461, Bukittinggi 96110, Sumbar","Generated Static Data"
P-07399,assigned,"Mursinin Simbolon","Kpg. Otto No. 459, Kediri 35846, NTT","Generated Static Data"
P-07400,assigned,"Bakti Nugroho S.T.","Ki. Tambun No. 827, Tegal 86750, NTB","Generated Static Data"
P-07401,assigned,"Warji Maulana","Kpg. Dipatiukur No. 88, Samarinda 72726, Gorontalo","Generated Static Data"
P-07402,assigned,"Maida Victoria Kuswandari S.Pd","Ki. Gatot Subroto No. 806, Pasuruan 29081, Bali","Generated Static Data"
P-07403,assigned,"Tina Permata","Psr. Casablanca No. 959, Tomohon 34079, NTT","Generated Static Data"
P-07404,assigned,"Oliva Kani Anggraini","Ki. Warga No. 336, Ternate 97318, Maluku","Generated Static Data"
P-07405,assigned,"Rahmi Putri Hastuti","Jr. Barat No. 974, Palu 74439, DKI","Generated Static Data"
P-07406,assigned,"Gawati Namaga","Jr. Gatot Subroto No. 98, Banjarmasin 36993, Riau","Generated Static Data"
P-07407,assigned,"Azalea Safitri S.IP","Ds. Hasanuddin No. 260, Padangsidempuan 75529, Kalbar","Generated Static Data"
P-07408,assigned,"Farah Lili Rahimah S.IP","Ki. Hayam Wuruk No. 204, Batu 29184, Pabar","Generated Static Data"
P-07409,assigned,"Kiandra Hamima Nurdiyanti M.Pd","Dk. Ikan No. 829, Singkawang 98628, DKI","Generated Static Data"
P-07410,assigned,"Estiono Pranowo","Dk. Basudewo No. 710, Administrasi Jakarta Selatan 94643, Aceh","Generated Static Data"
P-07411,assigned,"Ifa Wulandari S.H.","Ds. Pattimura No. 758, Padangsidempuan 89190, Sulut","Generated Static Data"
P-07412,assigned,"Ella Zulaikha Uyainah S.I.Kom","Psr. Basudewo No. 142, Langsa 63667, Aceh","Generated Static Data"
P-07413,assigned,"Mulya Napitupulu","Gg. Ketandan No. 516, Bima 24400, NTB","Generated Static Data"
P-07414,assigned,"Silvia Laksita","Jr. Acordion No. 586, Pekalongan 23990, Malut","Generated Static Data"
P-07415,assigned,"Julia Shakila Yulianti S.Pt","Jln. Elang No. 339, Solok 67566, Bengkulu","Generated Static Data"
P-07416,assigned,"Mariadi Tampubolon","Kpg. Nanas No. 217, Palembang 73917, Jatim","Generated Static Data"
P-07417,assigned,"Tugiman Tarihoran S.IP","Jln. Baya Kali Bungur No. 600, Bandar Lampung 85011, Sumut","Generated Static Data"
P-07418,assigned,"Jinawi Wasita S.Farm","Psr. Supono No. 862, Solok 35816, Sulsel","Generated Static Data"
P-07419,assigned,"Kawaya Hidayanto","Jr. Aceh No. 243, Probolinggo 48787, Jateng","Generated Static Data"
P-07420,assigned,"Eka Aryani","Jln. Tubagus Ismail No. 837, Denpasar 89100, Kalteng","Generated Static Data"
P-07421,assigned,"Patricia Farida M.Farm","Kpg. Jambu No. 9, Tasikmalaya 54638, Kaltim","Generated Static Data"
P-07422,assigned,"Dalima Nasyiah","Kpg. Radio No. 269, Surabaya 71015, Banten","Generated Static Data"
P-07423,assigned,"Winda Devi Widiastuti M.Pd","Ds. Yosodipuro No. 180, Kupang 88060, DIY","Generated Static Data"
P-07424,assigned,"Suci Puput Agustina S.Gz","Psr. Untung Suropati No. 449, Pangkal Pinang 58651, Sultra","Generated Static Data"
P-07425,assigned,"Yuliana Haryanti S.Gz","Jr. Wora Wari No. 587, Banjarmasin 94024, Riau","Generated Static Data"
P-07426,assigned,"Muhammad Firmansyah","Dk. Ters. Jakarta No. 561, Medan 72202, Riau","Generated Static Data"
P-07427,assigned,"Najwa Sudiati M.Farm","Psr. Laksamana No. 563, Pangkal Pinang 49648, Riau","Generated Static Data"
P-07428,assigned,"Kemba Jagapati Sinaga S.Ked","Kpg. Imam No. 85, Cimahi 63597, Sulteng","Generated Static Data"
P-07429,assigned,"Tantri Michelle Aryani S.E.","Gg. Barasak No. 751, Banjarmasin 45679, NTT","Generated Static Data"
P-07430,assigned,"Titi Hariyah S.Gz","Ki. Wahid Hasyim No. 743, Cilegon 63519, Jatim","Generated Static Data"
P-07431,assigned,"Irma Fitriani Kuswandari S.Pd","Dk. Pasteur No. 605, Cimahi 25000, Malut","Generated Static Data"
P-07432,assigned,"Talia Devi Melani S.E.","Ki. Ujung No. 390, Sungai Penuh 62227, Sulteng","Generated Static Data"
P-07433,assigned,"Balamantri Sitorus S.E.","Psr. R.M. Said No. 650, Administrasi Jakarta Pusat 28210, Sumut","Generated Static Data"
P-07434,assigned,"Bagus Saptono","Ds. Lada No. 598, Serang 63354, Bali","Generated Static Data"
P-07435,assigned,"Kayla Salwa Kuswandari","Gg. Yogyakarta No. 464, Pasuruan 71085, Jambi","Generated Static Data"
P-07436,assigned,"Satya Emil Kuswoyo S.Pd","Ki. Perintis Kemerdekaan No. 110, Tarakan 20736, Riau","Generated Static Data"
P-07437,assigned,"Bakianto Ardianto","Ds. Banal No. 341, Bandar Lampung 51341, Kalteng","Generated Static Data"
P-07438,assigned,"Adiarja Wasita M.Ak","Psr. Babadak No. 572, Medan 88500, Kalbar","Generated Static Data"
P-07439,assigned,"Yoga Lazuardi S.Farm","Jln. Ters. Pasir Koja No. 746, Cirebon 87097, Pabar","Generated Static Data"
P-07440,assigned,"Yono Hardiansyah","Jr. Gajah No. 599, Manado 27234, Malut","Generated Static Data"
P-07441,assigned,"Caturangga Setiawan M.Ak","Jr. Baranang Siang No. 87, Serang 25915, Jambi","Generated Static Data"
P-07442,assigned,"Belinda Kamila Pudjiastuti M.Ak","Psr. Bacang No. 942, Lubuklinggau 90535, Banten","Generated Static Data"
P-07443,assigned,"Atmaja Rangga Widodo M.Kom.","Gg. Thamrin No. 646, Cilegon 26088, Kepri","Generated Static Data"
P-07444,assigned,"Calista Ida Widiastuti","Jln. Basuki Rahmat  No. 288, Gorontalo 63214, DIY","Generated Static Data"
P-07445,assigned,"Paramita Agnes Pudjiastuti S.Kom","Kpg. Qrisdoren No. 693, Gorontalo 47112, Jateng","Generated Static Data"
P-07446,assigned,"Nova Uyainah","Gg. Surapati No. 360, Pontianak 82713, Sumbar","Generated Static Data"
P-07447,assigned,"Rahmi Yuliarti","Gg. Kebonjati No. 767, Kupang 50332, Sulteng","Generated Static Data"
P-07448,assigned,"Ina Uli Winarsih","Jr. Umalas No. 893, Prabumulih 87917, Jambi","Generated Static Data"
P-07449,assigned,"Jefri Sitompul M.Farm","Gg. Pahlawan No. 563, Palopo 13856, DIY","Generated Static Data"
P-07450,assigned,"Soleh Jayeng Prasasta S.E.","Jr. Flores No. 876, Administrasi Jakarta Utara 25041, Malut","Generated Static Data"
P-07451,assigned,"Prayitna Sihotang","Psr. Surapati No. 464, Kediri 94221, Sultra","Generated Static Data"
P-07452,assigned,"Puji Usamah","Kpg. Nangka No. 32, Semarang 50609, Kepri","Generated Static Data"
P-07453,assigned,"Violet Pertiwi","Jr. Surapati No. 974, Padangsidempuan 61590, Kaltim","Generated Static Data"
P-07454,assigned,"Safina Yuliarti","Jr. B.Agam 1 No. 905, Prabumulih 85736, Sumbar","Generated Static Data"
P-07455,assigned,"Lega Budiman","Ki. Bacang No. 389, Sibolga 32876, DIY","Generated Static Data"
P-07456,assigned,"Yance Novi Rahayu S.I.Kom","Psr. Baha No. 587, Tanjung Pinang 44045, Babel","Generated Static Data"
P-07457,assigned,"Opan Prayoga","Psr. Gedebage Selatan No. 900, Palopo 30923, Aceh","Generated Static Data"
P-07458,assigned,"Cemplunk Pradana","Kpg. Pelajar Pejuang 45 No. 208, Palangka Raya 65330, Aceh","Generated Static Data"
P-07459,assigned,"Ajeng Salimah Hasanah M.Pd","Ki. Babadan No. 704, Palembang 43827, Kaltim","Generated Static Data"
P-07460,assigned,"Lidya Novitasari","Ki. Ters. Pasir Koja No. 25, Cirebon 98631, DIY","Generated Static Data"
P-07461,assigned,"Gasti Devi Mulyani S.Psi","Ds. Sutami No. 835, Sorong 57818, Sulbar","Generated Static Data"
P-07462,assigned,"Kusuma Jailani","Kpg. Mahakam No. 784, Tebing Tinggi 42196, Jateng","Generated Static Data"
